Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2012-10-31,20-154,GSW,@,PHO,W (+2),1,13:48,2,5,.400,0,0,,2,2,1.000,2,1,3,1,0,0,0,1,6,5.3,-2
2,2,2012-11-02,20-156,GSW,,MEM,L (-10),1,23:22,3,7,.429,2,5,.400,0,0,,0,0,0,1,0,0,2,5,8,1.0,-11
3,3,2012-11-03,20-157,GSW,@,LAC,W (+4),1,19:54,4,6,.667,0,0,,2,2,1.000,0,1,1,1,0,0,0,5,10,6.4,+3
4,4,2012-11-05,20-159,GSW,@,SAC,L (-2),1,29:56,3,8,.375,0,3,.000,0,0,,0,2,2,4,1,0,1,2,6,4.2,+2
5,5,2012-11-07,20-161,GSW,,CLE,W (+10),1,30:24,5,9,.556,1,2,.500,3,5,.600,1,1,2,1,1,0,2,3,14,8.4,-6
6,6,2012-11-09,20-163,GSW,@,LAL,L (-24),1,29:03,3,8,.375,1,3,.333,0,0,,0,4,4,0,1,0,3,4,7,0.2,-19
7,7,2012-11-10,20-164,GSW,,DEN,L (-6),1,18:48,2,5,.400,1,1,1.000,2,4,.500,3,2,5,1,0,1,1,3,7,5.4,-1
8,8,2012-11-14,20-168,GSW,,ATL,W (+4),1,39:40,6,11,.545,1,2,.500,6,8,.750,3,10,13,1,1,0,3,2,19,15.9,-5
9,9,2012-11-16,20-170,GSW,@,MIN,W (+8),1,34:37,8,15,.533,0,2,.000,2,2,1.000,2,7,9,1,0,0,1,2,18,13.1,+11
10,10,2012-11-18,20-172,GSW,@,OKC,L (-10),1,29:35,5,11,.455,0,2,.000,2,2,1.000,0,1,1,3,2,0,2,0,12,8.7,-24
11,11,2012-11-19,20-173,GSW,@,DAL,W (+4),1,39:43,8,16,.500,4,6,.667,0,2,.000,2,10,12,0,1,0,2,1,20,14.2,+8
12,12,2012-11-21,20-175,GSW,,BRK,W (+9),1,28:11,3,7,.429,1,2,.500,2,3,.667,0,5,5,1,0,0,1,2,9,5.3,+5
13,13,2012-11-23,20-177,GSW,@,DEN,L (-11),1,15:08,1,5,.200,0,2,.000,2,2,1.000,0,2,2,1,1,0,2,5,4,-0.8,0
14,14,2012-11-24,20-178,GSW,,MIN,W (+11),1,38:39,4,7,.571,0,1,.000,2,4,.500,0,11,11,2,0,0,1,1,10,9.2,+17
15,15,2012-11-29,20-183,GSW,,DEN,W (+1),1,17:26,1,7,.143,0,0,,0,0,,0,2,2,2,1,0,0,0,2,0.5,-5
16,16,2012-12-01,20-185,GSW,,IND,W (+11),1,28:54,2,4,.500,0,1,.000,2,3,.667,0,5,5,1,0,0,1,0,6,4.8,-2
17,17,2012-12-03,20-187,GSW,,ORL,L (-8),1,34:36,4,8,.500,1,2,.500,0,2,.000,0,4,4,2,1,2,1,1,9,7.8,0
18,18,2012-12-05,20-189,GSW,@,DET,W (+7),1,30:30,2,7,.286,0,3,.000,6,6,1.000,0,5,5,3,0,0,1,0,10,8.5,+15
19,19,2012-12-07,20-191,GSW,@,BRK,W (+7),1,23:12,2,5,.400,0,1,.000,2,2,1.000,0,3,3,2,1,0,0,4,6,5.0,-3
20,20,2012-12-08,20-192,GSW,@,WAS,W (+4),1,23:57,1,7,.143,1,2,.500,0,2,.000,1,5,6,4,1,0,2,1,3,1.3,-2
21,21,2012-12-10,20-194,GSW,@,CHA,W (+8),1,22:26,2,7,.286,1,3,.333,1,2,.500,1,2,3,3,0,0,2,3,6,1.7,+18
