Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2010-10-26,22-113,HOU,@,LAL,L (-2),0,4:43,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-11
2,2,2010-10-27,22-114,HOU,@,GSW,L (-4),0,8:22,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,1,0,2,-0.7,0
3,,2010-10-30,22-117,HOU,,DEN,L (-13),,,,,,,,,,,,,,,,,,,,,,
4,,2010-11-03,22-121,HOU,,NOH,L (-8),,,,,,,,,,,,,,,,,,,,,,
5,3,2010-11-06,22-124,HOU,@,SAS,L (-3),0,34:34,4,16,.250,1,1,1.000,2,2,1.000,1,3,4,7,1,0,1,3,11,6.7,-3
6,4,2010-11-07,22-125,HOU,,MIN,W (+26),1,41:31,3,11,.273,0,1,.000,1,2,.500,0,4,4,6,3,0,1,3,7,6.3,+24
7,5,2010-11-10,22-128,HOU,@,WAS,L (-7),1,26:18,5,9,.556,2,3,.667,0,0,,1,4,5,3,2,0,3,1,12,10.3,-2
8,6,2010-11-12,22-130,HOU,@,IND,W (+3),1,13:23,0,2,.000,0,0,,0,0,,0,1,1,1,1,0,2,1,0,-1.8,0
9,7,2010-11-14,22-132,HOU,@,NYK,W (+8),0,12:14,1,2,.500,0,0,,1,2,.500,0,3,3,5,0,0,1,0,3,5.0,+7
10,8,2010-11-16,22-134,HOU,,CHI,L (-3),0,4:50,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,2,1,0,-1.8,-8
11,9,2010-11-17,22-135,HOU,@,OKC,L (-17),0,25:31,5,6,.833,0,0,,2,2,1.000,0,2,2,5,2,0,1,4,12,13.3,-8
12,10,2010-11-19,22-137,HOU,@,TOR,L (-10),0,7:58,2,2,1.000,0,0,,0,0,,1,1,2,1,0,1,1,1,4,4.4,-10
13,11,2010-11-22,22-140,HOU,,PHO,L (-7),0,15:52,1,5,.200,0,2,.000,0,0,,0,0,0,5,0,1,0,1,2,2.7,+8
14,12,2010-11-24,22-142,HOU,,GSW,W (+10),0,8:26,0,1,.000,0,0,,1,2,.500,0,1,1,1,0,0,0,0,1,0.9,-10
15,13,2010-11-26,22-144,HOU,@,CHA,L (-10),0,9:38,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,3,2,2,-1.4,+2
16,14,2010-11-28,22-146,HOU,,OKC,W (+1),0,9:44,0,1,.000,0,0,,0,0,,0,2,2,2,1,0,1,0,0,1.3,-1
17,15,2010-11-29,22-147,HOU,@,DAL,L (-10),0,7:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3
18,16,2010-12-01,22-149,HOU,,LAL,W (+10),0,12:23,2,2,1.000,0,0,,0,0,,0,3,3,2,1,0,1,0,4,5.7,-8
19,17,2010-12-03,22-151,HOU,@,MEM,W (+16),0,8:51,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,1.0,+3
20,18,2010-12-04,22-152,HOU,@,CHI,L (-3),0,3:17,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,-2
21,,2010-12-07,22-155,HOU,,DET,W (+14),,,,,,,,,,,,,,,,,,,,,,
22,,2010-12-10,22-158,HOU,@,MIL,L (-6),,,,,,,,,,,,,,,,,,,,,,
23,19,2010-12-11,22-159,HOU,,CLE,W (+15),0,1:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-3
24,20,2010-12-14,22-162,HOU,,SAC,W (+13),0,19:46,3,5,.600,0,1,.000,0,0,,2,1,3,6,1,0,1,1,6,9.2,+2
25,21,2010-12-15,22-163,HOU,@,OKC,L (-12),0,13:20,0,4,.000,0,0,,0,0,,0,1,1,3,0,0,2,1,0,-2.8,-9
26,22,2010-12-17,22-165,HOU,,MEM,W (+16),0,3:55,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-7
27,,2010-12-19,22-167,HOU,@,SAC,W (+9),,,,,,,,,,,,,,,,,,,,,,
28,,2010-12-20,22-168,HOU,@,GSW,W (+9),,,,,,,,,,,,,,,,,,,,,,
29,,2010-12-22,22-170,HOU,@,LAC,W (+5),,,,,,,,,,,,,,,,,,,,,,
30,,2010-12-27,22-175,HOU,,WAS,W (+7),,,,,,,,,,,,,,,,,,,,,,
31,,2010-12-29,22-177,HOU,,MIA,L (-6),,,,,,,,,,,,,,,,,,,,,,
32,,2010-12-31,22-179,HOU,,TOR,W (+9),,,,,,,,,,,,,,,,,,,,,,
33,,2011-01-02,22-181,HOU,@,POR,L (-15),,,,,,,,,,,,,,,,,,,,,,
34,,2011-01-03,22-182,HOU,@,DEN,L (-7),,,,,,,,,,,,,,,,,,,,,,
35,,2011-01-05,22-184,HOU,,POR,L (-3),,,,,,,,,,,,,,,,,,,,,,
36,23,2011-01-07,22-186,HOU,@,ORL,L (-15),0,5:31,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0,0.7,-2
37,24,2011-01-08,22-187,HOU,,UTA,L (-4),0,9:35,3,4,.750,0,0,,0,0,,0,2,2,0,1,0,0,1,6,5.6,+6
38,,2011-01-10,22-189,HOU,@,BOS,W (+6),,,,,,,,,,,,,,,,,,,,,,
39,,2011-01-12,22-191,HOU,,OKC,L (-6),,,,,,,,,,,,,,,,,,,,,,
