Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2021-10-21,25-207,MIA,,MIL,W (+42),0,18:07,2,4,.500,1,3,.333,0,1,.000,0,2,2,1,0,1,0,1,5,4.2,+6
2,2,2021-10-23,25-209,MIA,@,IND,L (-11),0,16:38,2,4,.500,1,3,.333,0,0,,1,3,4,0,0,0,0,1,5,4.2,-3
3,3,2021-10-25,25-211,MIA,,ORL,W (+17),0,19:39,2,6,.333,1,4,.250,0,0,,0,1,1,1,0,0,0,2,5,1.8,+12
4,4,2021-10-27,25-213,MIA,@,BRK,W (+13),0,12:52,1,6,.167,1,5,.200,0,0,,0,1,1,0,1,0,0,1,3,0.1,+1
5,5,2021-10-29,25-215,MIA,,CHO,W (+15),0,19:50,2,5,.400,2,5,.400,0,0,,0,3,3,2,0,0,1,1,6,4.2,+22
6,6,2021-10-30,25-216,MIA,@,MEM,W (+26),0,16:30,4,7,.571,3,4,.750,1,2,.500,0,5,5,1,1,0,1,0,12,10.5,+7
7,,2021-11-02,25-219,MIA,@,DAL,W (+15),,,,,,,,,,,,,,,,,,,,,,
8,,2021-11-04,25-221,MIA,,BOS,L (-17),,,,,,,,,,,,,,,,,,,,,,
9,,2021-11-06,25-223,MIA,,UTA,W (+3),,,,,,,,,,,,,,,,,,,,,,
10,,2021-11-08,25-225,MIA,@,DEN,L (-17),,,,,,,,,,,,,,,,,,,,,,
11,,2021-11-10,25-227,MIA,@,LAL,L (-3),,,,,,,,,,,,,,,,,,,,,,
12,7,2021-11-11,25-228,MIA,@,LAC,L (-3),0,17:03,2,8,.250,2,8,.250,0,0,,1,3,4,0,1,0,2,0,6,1.8,-5
13,8,2021-11-13,25-230,MIA,@,UTA,W (+6),0,22:45,1,3,.333,1,2,.500,0,0,,0,5,5,1,0,1,1,1,3,2.8,-6
14,9,2021-11-15,25-232,MIA,@,OKC,W (+13),0,22:02,5,10,.500,3,5,.600,0,0,,1,5,6,0,0,0,0,1,13,9.8,-9
15,10,2021-11-17,25-234,MIA,,NOP,W (+15),0,21:02,5,7,.714,4,6,.667,1,2,.500,0,3,3,1,0,0,1,2,15,11.5,+10
16,11,2021-11-18,25-235,MIA,,WAS,W (+15),0,20:04,1,3,.333,0,1,.000,1,2,.500,0,4,4,2,1,0,0,1,3,4.1,+11
17,12,2021-11-20,25-237,MIA,@,WAS,L (-3),0,24:47,1,4,.250,0,3,.000,0,0,,0,4,4,0,0,0,0,3,2,-0.4,-2
18,,2021-11-23,25-240,MIA,@,DET,W (+8),,,,,,,,,,,,,,,,,,,,,,
19,,2021-11-24,25-241,MIA,@,MIN,L (-12),,,,,,,,,,,,,,,,,,,,,,
20,13,2021-11-27,25-244,MIA,@,CHI,W (+3),0,30:47,4,11,.364,1,7,.143,4,5,.800,0,4,4,0,2,0,1,2,13,7.9,+1
21,14,2021-11-29,25-246,MIA,,DEN,L (-9),0,30:43,6,12,.500,6,12,.500,1,1,1.000,0,2,2,3,0,0,0,2,19,14.9,-7
22,15,2021-12-01,25-248,MIA,,CLE,L (-26),0,27:56,4,8,.500,2,5,.400,0,0,,0,1,1,3,1,0,2,4,10,5.8,-9
23,16,2021-12-03,25-250,MIA,@,IND,W (+9),0,13:39,2,4,.500,0,2,.000,0,0,,1,2,3,0,0,0,1,2,4,1.5,+6
24,17,2021-12-04,25-251,MIA,@,MIL,L (-22),0,23:51,8,13,.615,6,9,.667,3,3,1.000,1,2,3,0,1,0,1,1,25,20.0,-2
25,18,2021-12-06,25-253,MIA,,MEM,L (-15),0,6:11,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,0
26,19,2021-12-08,25-255,MIA,,MIL,W (+9),0,19:05,5,8,.625,4,7,.571,2,2,1.000,0,2,2,0,0,0,0,3,16,11.8,+15
